,dialogue_id,text,turn_id,type,label
7327,2753_10,"Even if they don't rape, gays are a bad bunch of criminals, they don't belong here.",6,HS,0
7328,2682_1,The gays are insane. They should go back to the closet.,0,HS,0
7329,2682_1,"Homosexuality is not a problem, it is a way of life as acceptable as any other. There is no evidence that they are insane, and we can't isolate them only because someone doesn't like them.",1,CN,1
7330,2682_2,But the gays are insane because they don't do anything but engage in bad behavior.,2,HS,0
7331,2682_2,"Homosexuality is not a violent or criminal lifestyle. It is a form of love, and it is ok to be gay.",3,CN,1
7332,2682_3,"Gays are a crime, they're deviating from our society, why should we accept that?",4,HS,0
7333,2682_3,Homosexuality is not a crime. Gays are individuals who have the right to love who they want and be treated with respect.,5,CN,1
7334,2682_4,"Homosexuality is not a problem, it is a way of life as acceptable as any other. There is no evidence that they are insane, and we can't isolate them only because someone doesn't like them.",1,CN,1
7335,2682_4,But the gays are insane because they don't do anything but engage in bad behavior.,2,HS,0
7336,2682_5,"Homosexuality is not a violent or criminal lifestyle. It is a form of love, and it is ok to be gay.",3,CN,1
7337,2682_5,"Gays are a crime, they're deviating from our society, why should we accept that?",4,HS,0
7338,2682_6,The gays are insane. They should go back to the closet.,0,HS,0
7339,2682_6,But the gays are insane because they don't do anything but engage in bad behavior.,2,HS,0
7340,2682_7,But the gays are insane because they don't do anything but engage in bad behavior.,2,HS,0
7341,2682_7,"Gays are a crime, they're deviating from our society, why should we accept that?",4,HS,0
7342,2695_1,"homosexuals should be isolated, isolated from society and should be isolated from the world.",0,HS,0
7343,2695_1,"Homosexuals are part of our society, they just happen to be happier when they are not rejected from the society they live in.",1,CN,1
7344,2695_2,"Well, gays are an offense to society.",2,HS,0
7345,2695_2,"LGBT+ people are often victims of discrimination and violence, and we have the responsibility to stop this attack on people that are our brothers and sisters.",3,CN,1
7346,2695_3,"Homosexuals are part of our society, they just happen to be happier when they are not rejected from the society they live in.",1,CN,1
7347,2695_3,"Well, gays are an offense to society.",2,HS,0
7348,2695_4,"homosexuals should be isolated, isolated from society and should be isolated from the world.",0,HS,0
7349,2695_4,"Well, gays are an offense to society.",2,HS,0
7350,2668_1,All gay people are criminals.,0,HS,0
7351,2668_1,"Homosexuality is not a crime, it is an individual choice. You cannot blame people for their sexual preferences.",1,CN,1
7352,2668_2,But gay people are just a bunch of disgusting people. They are a threat to society.,2,HS,0
7353,2668_2,LGBT people do not pose a threat to society. They are part of a multifaceted society of which we should be proud instead of disgusted by it.,3,CN,1
7354,2668_3,But gay men are a threat to our society for real.,4,HS,0
7355,2668_3,"We are all equal in the eyes of the law, and all people have the right to live as they wish. How can they be a threat just by being who they are without affecting anyone else?",5,CN,1
7356,2668_4,"Homosexuality is not a crime, it is an individual choice. You cannot blame people for their sexual preferences.",1,CN,1
7357,2668_4,But gay people are just a bunch of disgusting people. They are a threat to society.,2,HS,0
7358,2668_5,LGBT people do not pose a threat to society. They are part of a multifaceted society of which we should be proud instead of disgusted by it.,3,CN,1
7359,2668_5,But gay men are a threat to our society for real.,4,HS,0
7360,2668_6,All gay people are criminals.,0,HS,0
7361,2668_6,But gay people are just a bunch of disgusting people. They are a threat to society.,2,HS,0
7362,2668_7,But gay people are just a bunch of disgusting people. They are a threat to society.,2,HS,0
7363,2668_7,But gay men are a threat to our society for real.,4,HS,0
7364,2617_1,Children shouldn't be raised by lesbians! They will bring up the worst in us!,0,HS,0
7365,2617_1,"Children should be taught about love, not about discriminating against LGBT people.",1,CN,1
7366,2617_2,"But children shouldn't be taught about lesbians, it's morally wrong!",2,HS,0
7367,2617_2,What you are saying is that children should be shielded from the reality of the world and be brought up without knowing a fundamental part of our society. This isn't right.,3,CN,1
7368,2617_3,"Children should be taught about love, not about discriminating against LGBT people.",1,CN,1
7369,2617_3,"But children shouldn't be taught about lesbians, it's morally wrong!",2,HS,0
7370,2617_4,Children shouldn't be raised by lesbians! They will bring up the worst in us!,0,HS,0
7371,2617_4,"But children shouldn't be taught about lesbians, it's morally wrong!",2,HS,0
7372,2649_1,Gays should be banned from Europe and the US.,0,HS,0
7373,2649_1,"People are allowed to be homosexual and to decide what they want to do in their private life. Everyone has the right to express love how they see fit, so banning gay people would be against human rights.",1,CN,1
7374,2649_2,But I hate gays! I don't want them here.,2,HS,0
7375,2649_2,"Gay people should be allowed to be a part of the world, it's their right to be free of discrimination. Being part of society regardless of sexuality is also a fundamental right, and it's not something that we can debate about.",3,CN,1
7376,2649_3,"People are allowed to be homosexual and to decide what they want to do in their private life. Everyone has the right to express love how they see fit, so banning gay people would be against human rights.",1,CN,1
7377,2649_3,But I hate gays! I don't want them here.,2,HS,0
7378,2649_4,Gays should be banned from Europe and the US.,0,HS,0
7379,2649_4,But I hate gays! I don't want them here.,2,HS,0
7380,2544_1,LGBT people are a danger to society and we need to take a stand against them.,0,HS,0
7381,2544_1,"The LGBT community is made up of people of different sexual orientations and beliefs who ultimately want to live free of discrimination and hate, therefore they are not a danger to society. We should care about them and fight for equality instead.",1,CN,1
7382,2544_2,But LGBTs are a disease and should be isolated.,2,HS,0
7383,2544_2,"This is a very misleading portrayal of LGBT people. They should be treated with respect and dignity, because being LGBT is not a disease at all but a way of life.",3,CN,1
7384,2544_3,I still think that LGBT people are a burden. They are a danger because they violate our laws.,4,HS,0
7385,2544_3,"Gays are not violators of our laws. Being LGBT does not constitute a problem, because they are normal citizens that follow the rules like anyone else.",5,CN,1
7386,2544_4,"The LGBT community is made up of people of different sexual orientations and beliefs who ultimately want to live free of discrimination and hate, therefore they are not a danger to society. We should care about them and fight for equality instead.",1,CN,1
7387,2544_4,But LGBTs are a disease and should be isolated.,2,HS,0
7388,2544_5,"This is a very misleading portrayal of LGBT people. They should be treated with respect and dignity, because being LGBT is not a disease at all but a way of life.",3,CN,1
7389,2544_5,I still think that LGBT people are a burden. They are a danger because they violate our laws.,4,HS,0
7390,2544_6,LGBT people are a danger to society and we need to take a stand against them.,0,HS,0
7391,2544_6,But LGBTs are a disease and should be isolated.,2,HS,0
7392,2544_7,But LGBTs are a disease and should be isolated.,2,HS,0
7393,2544_7,I still think that LGBT people are a burden. They are a danger because they violate our laws.,4,HS,0
7394,2580_1,Dressing children up in drag at pride parades is so perverse. They’re not even trying to hide their sexualisation of kids at this point.,0,HS,0
7395,2580_1,"Sexualisation isn't what is encouraged at Pride, but having fun and getting to know other kinds of people is! That's what kids are doing, and it's not bad.",1,CN,1
7396,2580_2,"No, it’s about the kids being sexualised! It's a shame to have Pride as such.",2,HS,0
7397,2580_2,"Pride is a celebration of diversity and inclusion, not a celebration of sexualization.",3,CN,1
7398,2580_3,"Sexualisation isn't what is encouraged at Pride, but having fun and getting to know other kinds of people is! That's what kids are doing, and it's not bad.",1,CN,1
7399,2580_3,"No, it’s about the kids being sexualised! It's a shame to have Pride as such.",2,HS,0
7400,2580_4,"Pride is a celebration of diversity and inclusion, not a celebration of sexualization.",3,CN,1
7401,2580_4,"Pride isn’t a time for fear or hate speech, it’s a time for equality and inclusion. LGBT people are not perverts and their goal isn't the sexualization of children at all.",4,CN,1
7402,2580_5,Dressing children up in drag at pride parades is so perverse. They’re not even trying to hide their sexualisation of kids at this point.,0,HS,0
7403,2580_5,"No, it’s about the kids being sexualised! It's a shame to have Pride as such.",2,HS,0
7404,2580_6,"No, it’s about the kids being sexualised! It's a shame to have Pride as such.",2,HS,0
7405,2580_6,"Pride isn’t a time for fear or hate speech, it’s a time for equality and inclusion. LGBT people are not perverts and their goal isn't the sexualization of children at all.",4,CN,1
7406,2495_1,Children shouldn't be raised by lesbians! They will bring up the worst in us!,0,HS,0
7407,2495_1,"A lack of love towards children is a lot more likely to cause harm than lesbians. Children can be raised well by anyone if they are good parents, including lesbians.",1,CN,1
7408,2495_2,The last thing we'd want is for lesbians to teach children about gender identity. They shouldn't be exposed to that.,2,HS,0
7409,2495_2,"Actually it's important for children to be exposed to different life experiences. They will become more tolerant, more open and more accepting towards people that are different from them. There's nothing wrong in this!",3,CN,1
7410,2495_3,"A lack of love towards children is a lot more likely to cause harm than lesbians. Children can be raised well by anyone if they are good parents, including lesbians.",1,CN,1
7411,2495_3,The last thing we'd want is for lesbians to teach children about gender identity. They shouldn't be exposed to that.,2,HS,0
7412,2495_4,Children shouldn't be raised by lesbians! They will bring up the worst in us!,0,HS,0
7413,2495_4,The last thing we'd want is for lesbians to teach children about gender identity. They shouldn't be exposed to that.,2,HS,0
7414,2564_1,Bisexuals are greedy.,0,HS,0
7415,2564_1,"Bisexuals are attracted to more than one gender, but this doesn't mean they are greedy. Why do you say so?",1,CN,1
7416,2564_2,Because that's what they are! This is the reason why gays shouldn't be allowed to live and work here.,2,HS,0
7417,2564_2,Gays are often discriminated against for who they are. To suggest that gays are not allowed to live or work is going against their human rights and wrong.,3,CN,1
7418,2564_3,"Bisexuals are attracted to more than one gender, but this doesn't mean they are greedy. Why do you say so?",1,CN,1
7419,2564_3,Because that's what they are! This is the reason why gays shouldn't be allowed to live and work here.,2,HS,0
7420,2564_4,Bisexuals are greedy.,0,HS,0
7421,2564_4,Because that's what they are! This is the reason why gays shouldn't be allowed to live and work here.,2,HS,0
7422,2684_1,LGBT people are a danger to society and we need to take a stand against them.,0,HS,0
7423,2684_1,"LGBT people have the right to be respected and not harmed. We cannot allow them to live in fear, especially because they are not dangerous to anyone.",1,CN,1
7424,2684_2,They shouldn't live at all. They are a danger!,2,HS,0
7425,2684_2,The LGBT community is full of people who have the right to be happy and to be who they want to be. We should all treat the LGBT community with kindness and respect.,3,CN,1
7426,2684_3,"LGBT people have the right to be respected and not harmed. We cannot allow them to live in fear, especially because they are not dangerous to anyone.",1,CN,1
7427,2684_3,They shouldn't live at all. They are a danger!,2,HS,0
7428,2684_4,LGBT people are a danger to society and we need to take a stand against them.,0,HS,0
7429,2684_4,They shouldn't live at all. They are a danger!,2,HS,0
7430,2558_1,"Cultural Marxism hates the traditional family and wants to destroy it. This is what the LGBT agenda wants, it’s not about equality or pride, it’s sinister!",0,HS,0
7431,2558_1,"The ""LGBT agenda"" doesn't exist. They simply want to get equality as everyone else, nothing else.",1,CN,1
7432,2558_2,But it's not socially acceptable to discriminate against LGBT people.,2,HS,0
7433,2558_2,"Even if a lot of people do, it doesn't mean that it's acceptable. Being LGBT does not imply that someone is incompatible with our society, on the contrary everyone is welcome in our community.",3,CN,1
7434,2558_3,"The ""LGBT agenda"" doesn't exist. They simply want to get equality as everyone else, nothing else.",1,CN,1
7435,2558_3,But it's not socially acceptable to discriminate against LGBT people.,2,HS,0
7436,2558_4,"Cultural Marxism hates the traditional family and wants to destroy it. This is what the LGBT agenda wants, it’s not about equality or pride, it’s sinister!",0,HS,0
7437,2558_4,But it's not socially acceptable to discriminate against LGBT people.,2,HS,0
7438,2586_1,Trans people should not have the right to change their gender on identity card.,0,HS,0
7439,2586_1,People should be able to match their identity to bureaucracy. To change the gender of their card is a requirement for transgender people to complete their transition.,1,CN,1
7440,2586_2,"Trans people do not belong to this planet, who cares about their identity!",2,HS,0
7441,2586_2,"Trans people are a part of our planet, and they are entitled to have their rights respected. We have to respect those who are trying to be who they always felt they were.",3,CN,1
7442,2586_3,People should be able to match their identity to bureaucracy. To change the gender of their card is a requirement for transgender people to complete their transition.,1,CN,1
7443,2586_3,"Trans people do not belong to this planet, who cares about their identity!",2,HS,0
7444,2586_4,Trans people should not have the right to change their gender on identity card.,0,HS,0
7445,2586_4,"Trans people do not belong to this planet, who cares about their identity!",2,HS,0
7446,2531_1,Gay men aren't normal because they are not interested in women.,0,HS,0
7447,2531_1,"Gay men are interested in women, simply not in a romantic or sexual way. Why would you care what other people like? It's their private life.",1,CN,1
7448,2531_2,Because they're just selfish people with no respect for women.,2,HS,0
7449,2531_2,"You might think that some gay people are selfish, but this is not the case for all of them. Don't you agree?",3,CN,1
7450,2531_3,"No, gays are incompatible with our society because they are so selfish. They don't deserve anything!",4,HS,0
7451,2531_3,Gay men are allowed to live their lives as they wish. They are human beings with equal rights and they deserve to be part of society.,5,CN,1
7452,2531_4,"Gay men are interested in women, simply not in a romantic or sexual way. Why would you care what other people like? It's their private life.",1,CN,1
7453,2531_4,Because they're just selfish people with no respect for women.,2,HS,0
7454,2531_5,"You might think that some gay people are selfish, but this is not the case for all of them. Don't you agree?",3,CN,1
7455,2531_5,"No, gays are incompatible with our society because they are so selfish. They don't deserve anything!",4,HS,0
7456,2531_6,Gay men aren't normal because they are not interested in women.,0,HS,0
7457,2531_6,Because they're just selfish people with no respect for women.,2,HS,0
7458,2531_7,Because they're just selfish people with no respect for women.,2,HS,0
7459,2531_7,"No, gays are incompatible with our society because they are so selfish. They don't deserve anything!",4,HS,0
7460,2750_1,Children shouldn't be raised by lesbians! They will bring up the worst in us!,0,HS,0
7461,2750_1,"That's not true. Children only require to be raised by loving parents, and lesbians can be that.",1,CN,1
7462,2750_2,"But if we allow that they will become a bunch of weird and disgusting kids, children of lesbians should be banned from school.",2,HS,0
7463,2750_2,"This is not true and very harmful to say. It is a right and a duty for children to go to school, being children of same-sex couples doesn't make them worse than other kids.",3,CN,1
7464,2750_3,"That's not true. Children only require to be raised by loving parents, and lesbians can be that.",1,CN,1
7465,2750_3,"But if we allow that they will become a bunch of weird and disgusting kids, children of lesbians should be banned from school.",2,HS,0
7466,2750_4,Children shouldn't be raised by lesbians! They will bring up the worst in us!,0,HS,0
7467,2750_4,"But if we allow that they will become a bunch of weird and disgusting kids, children of lesbians should be banned from school.",2,HS,0
7468,2632_1,I did not know the faggots were given the permission to still exist. They should be suppressed.,0,HS,0
7469,2632_1,"No, they should not. LGBT rights is an important social issue that we should respect.",1,CN,1
7470,2632_2,"I don't care about LGBT issues, they're just a bunch of filthy criminals and thieves, the police should crack them up!",2,HS,0
7471,2632_2,"LGBT people should never be considered criminals, they only have a different sexuality or gender from other people, but this doesn't mean we can disrespect them this way.",3,CN,1
7472,2632_3,"No, they should not. LGBT rights is an important social issue that we should respect.",1,CN,1
7473,2632_3,"I don't care about LGBT issues, they're just a bunch of filthy criminals and thieves, the police should crack them up!",2,HS,0
7474,2632_4,I did not know the faggots were given the permission to still exist. They should be suppressed.,0,HS,0
7475,2632_4,"I don't care about LGBT issues, they're just a bunch of filthy criminals and thieves, the police should crack them up!",2,HS,0
7476,2659_1,"Gay people have a tendency to rape children, they are disgusting people.",0,HS,0
7477,2659_1,Gay people are not disgusting and especially they are not rapists. That is a dangerous stereotype that doesn't reflect reality. ,1,CN,1
7478,2659_2,"Even if they're not rapists, gay people have no right to be friends with other people. They should be isolated.",2,HS,0
7479,2659_2,"I think it's important to focus on the issues of equality, rather than trying to take away people's rights.",3,CN,1
7480,2659_3,"Gays are a burden to society, they don't deserve equality!",4,HS,0
7481,2659_3,"LGBT people are contributing members of our society, and there is no reason for them to be stripped of their rights. Everyone deserves to be treated as equal.",5,CN,1
7482,2659_4,Gay people are not disgusting and especially they are not rapists. That is a dangerous stereotype that doesn't reflect reality. ,1,CN,1
7483,2659_4,"Even if they're not rapists, gay people have no right to be friends with other people. They should be isolated.",2,HS,0
7484,2659_5,"I think it's important to focus on the issues of equality, rather than trying to take away people's rights.",3,CN,1
7485,2659_5,"Gays are a burden to society, they don't deserve equality!",4,HS,0
7486,2659_6,"Gay people have a tendency to rape children, they are disgusting people.",0,HS,0
7487,2659_6,"Even if they're not rapists, gay people have no right to be friends with other people. They should be isolated.",2,HS,0
7488,2659_7,"Even if they're not rapists, gay people have no right to be friends with other people. They should be isolated.",2,HS,0
7489,2659_7,"Gays are a burden to society, they don't deserve equality!",4,HS,0
7490,2576_1,Gays should be banned from Europe and the US.,0,HS,0
7491,2576_1,Do you really think that being gay is a bad thing? I don't. It's only a sexual orientation that doesn't harm anyone.,1,CN,1
7492,2576_2,They're dangerous! Gays shouldn't be allowed in Europe.,2,HS,0
7493,2576_2,"Maybe we should ban discrimination and homophobia instead, don't you think? We should all be more tolerant towards others.",3,CN,1
7494,2576_3,"Gays have nothing to contribute to our society, why should I respect them? They should not be allowed here.",4,HS,0
7495,2576_3,"Gay people, like all other members of society, contribute to a lot. They simply love someone of the same sex, but this doesn't make them undeserving of respect or incapable of contributing. So, why should we not allow them here?",5,CN,1
7496,2576_4,Because gays are filthy molesters.,6,HS,0
7497,2576_4,"If you think gays are filthy molesters, I suggest you to get to know some gay people and talk to them about their struggles with discrimination. Maybe you will understand how terrible it is to be called ""molesters"" without reason.",7,CN,1
7498,2576_5,Do you really think that being gay is a bad thing? I don't. It's only a sexual orientation that doesn't harm anyone.,1,CN,1
7499,2576_5,They're dangerous! Gays shouldn't be allowed in Europe.,2,HS,0
7500,2576_6,"Maybe we should ban discrimination and homophobia instead, don't you think? We should all be more tolerant towards others.",3,CN,1
7501,2576_6,"Gays have nothing to contribute to our society, why should I respect them? They should not be allowed here.",4,HS,0
7502,2576_7,"Gay people, like all other members of society, contribute to a lot. They simply love someone of the same sex, but this doesn't make them undeserving of respect or incapable of contributing. So, why should we not allow them here?",5,CN,1
7503,2576_7,Because gays are filthy molesters.,6,HS,0
7504,2576_8,Gays should be banned from Europe and the US.,0,HS,0
7505,2576_8,They're dangerous! Gays shouldn't be allowed in Europe.,2,HS,0
7506,2576_9,They're dangerous! Gays shouldn't be allowed in Europe.,2,HS,0
7507,2576_9,"Gays have nothing to contribute to our society, why should I respect them? They should not be allowed here.",4,HS,0
7508,2576_10,"Gays have nothing to contribute to our society, why should I respect them? They should not be allowed here.",4,HS,0
7509,2576_10,Because gays are filthy molesters.,6,HS,0
7510,2542_1,Got on the train today and there's rainbow flag logos everywhere. Fed up of this LGBT stuff being shoved in our faces. When will this woke nonsense end?,0,HS,0
7511,2542_1,The LGBT community has been part of our society for a long time but have been discriminated nonetheless. The result is that people want to celebrate them to show that they are here and deserve respect.,1,CN,1
7512,2542_2,Let's stop talking about them like they're normal! Gays are incompetent!,2,HS,0
7513,2542_2,So you think they're incompetent? Do you have any evidence for your statement? They are simply people who love people of the same sex.,3,CN,1
7514,2542_3,The LGBT community has been part of our society for a long time but have been discriminated nonetheless. The result is that people want to celebrate them to show that they are here and deserve respect.,1,CN,1
7515,2542_3,Let's stop talking about them like they're normal! Gays are incompetent!,2,HS,0
7516,2542_4,Got on the train today and there's rainbow flag logos everywhere. Fed up of this LGBT stuff being shoved in our faces. When will this woke nonsense end?,0,HS,0
7517,2542_4,Let's stop talking about them like they're normal! Gays are incompetent!,2,HS,0
7518,2550_1,All gay are criminals.,0,HS,0
7519,2550_1,Do you really think that all gay people are criminals? Why having a sexual orientation different from heterosexuality be considered criminal?,1,CN,1
7520,2550_2,Because homosexuality is a crime.,2,HS,0
7521,2550_2,Being gay is not a crime. It is a sexual orientation that brings no harm to others. Homosexuality isn't a problem.,3,CN,1
7522,2550_3,"It is! LGBT+ people are rapists, they are all criminals",4,HS,0
7523,2550_3,Are you really sure about that? That's a sweeping generalization that doesn't reflect reality. Gay people are not criminals nor rapists.,5,CN,1
7524,2550_4,Do you really think that all gay people are criminals? Why having a sexual orientation different from heterosexuality be considered criminal?,1,CN,1
7525,2550_4,Because homosexuality is a crime.,2,HS,0
7526,2550_5,Being gay is not a crime. It is a sexual orientation that brings no harm to others. Homosexuality isn't a problem.,3,CN,1
7527,2550_5,"It is! LGBT+ people are rapists, they are all criminals",4,HS,0
7528,2550_6,All gay are criminals.,0,HS,0
7529,2550_6,Because homosexuality is a crime.,2,HS,0
7530,2550_7,Because homosexuality is a crime.,2,HS,0
7531,2550_7,"It is! LGBT+ people are rapists, they are all criminals",4,HS,0
7532,2835_1,Gays are perverts. Their lifestyle is to be condemned.,0,HS,0
7533,2835_1,That sounds homophobic to me.,1,CN,1
7534,2835_2,I'm homophobic because gays are perverting this country.,2,HS,0
7535,2835_2,"I don't see how being a ""pervert"" and being gay could be connected, they are people just like heterosexuals. What exactly are you trying to say?",3,CN,1
7536,2835_3,"It's not true that there's no difference between straight and gay people, they are perverts who are a danger to our community.",4,HS,0
7537,2835_3,"They're not perverts and not dangerous to any group of people. If you're struggling to realise that then I'm sorry for you, because LGBT+ people are humans and belong in our society.",5,CN,1
7538,2835_4,That sounds homophobic to me.,1,CN,1
7539,2835_4,I'm homophobic because gays are perverting this country.,2,HS,0
7540,2835_5,"I don't see how being a ""pervert"" and being gay could be connected, they are people just like heterosexuals. What exactly are you trying to say?",3,CN,1
7541,2835_5,"It's not true that there's no difference between straight and gay people, they are perverts who are a danger to our community.",4,HS,0
7542,2835_6,Gays are perverts. Their lifestyle is to be condemned.,0,HS,0
7543,2835_6,I'm homophobic because gays are perverting this country.,2,HS,0
7544,2835_7,I'm homophobic because gays are perverting this country.,2,HS,0
7545,2835_7,"It's not true that there's no difference between straight and gay people, they are perverts who are a danger to our community.",4,HS,0
7546,2922_1,Gay men aren't normal because they are not interested in women.,0,HS,0
7547,2922_1,"Just because someone doesn't like what you like, it doesn't mean they are inferior.",1,CN,1
7548,2922_2,Their lack of empathy is a sign of mental illness! This is what makes them inferior.,2,HS,0
7549,2922_2,There is no evidence that homosexuality is a mental illness. ,3,CN,1
7550,2922_3,I just read that this is what happens: they feel guilty about their abnormal desider and feel like they need to escape. Let's let them.,4,HS,0
7551,2922_3,"I doesn't sound like you have you read any peer-reviewed medical journals about gay men, because this is not true. Gay people tend to be isolated and this could bring to depression or other problems, but this won't be solved by isolating them even further. We have to change how society perceives gay people.",5,CN,1
7552,2922_4,A world where gay people exist is scary and disgusting. They don't deserve sympathy.,6,HS,0
7553,2922_4,"Gays are not a disgusting, theirs is only a way of life among many. They are a bunch of loving and caring people who deserve respect.",7,CN,1
7554,2922_5,"Just because someone doesn't like what you like, it doesn't mean they are inferior.",1,CN,1
7555,2922_5,Their lack of empathy is a sign of mental illness! This is what makes them inferior.,2,HS,0
7556,2922_6,There is no evidence that homosexuality is a mental illness. ,3,CN,1
7557,2922_6,I just read that this is what happens: they feel guilty about their abnormal desider and feel like they need to escape. Let's let them.,4,HS,0
7558,2922_7,"I doesn't sound like you have you read any peer-reviewed medical journals about gay men, because this is not true. Gay people tend to be isolated and this could bring to depression or other problems, but this won't be solved by isolating them even further. We have to change how society perceives gay people.",5,CN,1
7559,2922_7,A world where gay people exist is scary and disgusting. They don't deserve sympathy.,6,HS,0
7560,2922_8,Gay men aren't normal because they are not interested in women.,0,HS,0
7561,2922_8,Their lack of empathy is a sign of mental illness! This is what makes them inferior.,2,HS,0
7562,2922_9,Their lack of empathy is a sign of mental illness! This is what makes them inferior.,2,HS,0
7563,2922_9,I just read that this is what happens: they feel guilty about their abnormal desider and feel like they need to escape. Let's let them.,4,HS,0
7564,2922_10,I just read that this is what happens: they feel guilty about their abnormal desider and feel like they need to escape. Let's let them.,4,HS,0
7565,2922_10,A world where gay people exist is scary and disgusting. They don't deserve sympathy.,6,HS,0
7566,2990_1,Gay people should be banned from schools.,0,HS,0
7567,2990_1,How about instead you stop scapegoating others for your personal dislikes?,1,CN,1
7568,2990_2,"It is not scapegoating, we all suffer from gay misbehavior, this is why we need a safe space away from them.",2,HS,0
7569,2990_2,"We should rather build a safe space for gay people, so that they can take a break from discriminatory behavior like yours. ",3,CN,1
7570,2990_3,There's no safe space for gay people! They don't deserve it!,4,HS,0
7571,2990_3,"Gays are people too and have the same rights as other citizens. We need to accept them, they are part of our society.",5,CN,1
7572,2990_4,"They're a problem and they're too egoistic, we must make homosexuality illegal.",6,HS,0
7573,2990_4,"No, that would go against the values of our society. It is their right to live their livesas they wish and love whoever they want.",7,CN,1
7574,2990_5,How about instead you stop scapegoating others for your personal dislikes?,1,CN,1
7575,2990_5,"It is not scapegoating, we all suffer from gay misbehavior, this is why we need a safe space away from them.",2,HS,0
7576,2990_6,"We should rather build a safe space for gay people, so that they can take a break from discriminatory behavior like yours. ",3,CN,1
7577,2990_6,There's no safe space for gay people! They don't deserve it!,4,HS,0
7578,2990_7,"Gays are people too and have the same rights as other citizens. We need to accept them, they are part of our society.",5,CN,1
7579,2990_7,"They're a problem and they're too egoistic, we must make homosexuality illegal.",6,HS,0
7580,2990_8,Gay people should be banned from schools.,0,HS,0
7581,2990_8,"It is not scapegoating, we all suffer from gay misbehavior, this is why we need a safe space away from them.",2,HS,0
7582,2990_9,"It is not scapegoating, we all suffer from gay misbehavior, this is why we need a safe space away from them.",2,HS,0
7583,2990_9,There's no safe space for gay people! They don't deserve it!,4,HS,0
7584,2990_10,There's no safe space for gay people! They don't deserve it!,4,HS,0
7585,2990_10,"They're a problem and they're too egoistic, we must make homosexuality illegal.",6,HS,0
7586,2813_1,Gays are a problem in our society.,0,HS,0
7587,2813_1,"Why would they be? LGBT people are an important part of our society, they never caused trouble.",1,CN,1
7588,2813_2,"No, they have issues and are not normal. I'm not comfortable knowing that there are gays out there.",2,HS,0
7589,2813_2,"This is a biased attitude. LGBT people should be treated with respect and love. I think that this issue should be addressed in different ways, such as education and awareness.",3,CN,1
7590,2813_3,"If we educated our children about it, I can't imagine what would become of them! I don't want my children to become gay.",4,HS,0
7591,2813_3,"Teaching young kids about different sexual orientations boosts moral and ethical thinking. It will not ""turn"" them gay, because being gay isn't a choice, but it will help them become more tolerant and accepting.",5,CN,1
7592,2813_4,"Why would they be? LGBT people are an important part of our society, they never caused trouble.",1,CN,1
7593,2813_4,"No, they have issues and are not normal. I'm not comfortable knowing that there are gays out there.",2,HS,0
7594,2813_5,"This is a biased attitude. LGBT people should be treated with respect and love. I think that this issue should be addressed in different ways, such as education and awareness.",3,CN,1
7595,2813_5,"If we educated our children about it, I can't imagine what would become of them! I don't want my children to become gay.",4,HS,0
7596,2813_6,Gays are a problem in our society.,0,HS,0
7597,2813_6,"No, they have issues and are not normal. I'm not comfortable knowing that there are gays out there.",2,HS,0
7598,2813_7,"No, they have issues and are not normal. I'm not comfortable knowing that there are gays out there.",2,HS,0
7599,2813_7,"If we educated our children about it, I can't imagine what would become of them! I don't want my children to become gay.",4,HS,0
7600,2995_1,Children shouldn't be raised by lesbians! They will bring up the worst in us!,0,HS,0
7601,2995_1,"People can choose their own lives, and this is their right. Children raised by same sex couple thrive in the same way as children of heterosexual couples.",1,CN,1
7602,2995_2,"Gays can't be loving to children, they're abnormal!",2,HS,0
7603,2995_2,"Do you know that there are many children of gay couples who grow up to be loving, healthy and happy people? To believe that all children with gay parents are mistreated is simply false.",3,CN,1
7604,2995_3,"Well, I'm not interested in that. I will never accept a homosexual couple.",4,HS,0
7605,2995_3,"I don't think you have any right to impose your beliefs on someone else, especially if you believe this based on prejudice.",5,CN,1
7606,2995_4,"People can choose their own lives, and this is their right. Children raised by same sex couple thrive in the same way as children of heterosexual couples.",1,CN,1
7607,2995_4,"Gays can't be loving to children, they're abnormal!",2,HS,0
7608,2995_5,"Do you know that there are many children of gay couples who grow up to be loving, healthy and happy people? To believe that all children with gay parents are mistreated is simply false.",3,CN,1
7609,2995_5,"Well, I'm not interested in that. I will never accept a homosexual couple.",4,HS,0
7610,2995_6,Children shouldn't be raised by lesbians! They will bring up the worst in us!,0,HS,0
7611,2995_6,"Gays can't be loving to children, they're abnormal!",2,HS,0
7612,2995_7,"Gays can't be loving to children, they're abnormal!",2,HS,0
7613,2995_7,"Well, I'm not interested in that. I will never accept a homosexual couple.",4,HS,0
7614,3015_1,"Gays are an abomination to God, they must be isolated and confined to their own houses.",0,HS,0
7615,3015_1,"Gay people already feel isolated because of their sexual orientation, but this shouldn't happen. They're part of our society and contribute to it.",1,CN,1
7616,3015_2,"That's just a lie, homosexuality is a disease, an unrepentant sin!",2,HS,0
7617,3015_2,"To suggest that homosexuality is a disease is just plain wrong. And the Bible is full of examples of loving thy neighbor and turn the other cheek, so being gay isn't against it or against our society.",3,CN,1
7618,3015_3,All these homosexual things I read are just lies spread by the evil gays!,4,HS,0
7619,3015_3,"Gay people are not evil. In most developed countries homosexuality isn't stigmatised, so I'm afraid yours is not a shared of opinion.",5,CN,1
